peakID,B,L,pValB,pValL,lowerB,lowerL,upperB,upperL,cosineSimilarityOfBestMatch,bestMatch,bestMatchFiehnLib,bestMatchCasNo
128,0.262738161058459,0.304580209634459,0.0515304513524489,0.0240138044143965,-0.00174548287765576,0.0400965656983484,0.527221804994574,0.56906385357057,0.910896332254165,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
130,-0.851624229782166,1.61680905920276,3.06194316136824e-10,1.69953845965799e-32,-1.11610787371828,1.35232541526665,-0.587140585846051,1.88129270313887,0.996507950233237,"[2724552] tagatose 2 [17.212]","[2724552] tagatose 2 [17.212]",87810
132,-0.0700984850479861,1.13562307661181,0.60334708185941,5.4029077582896e-17,-0.334582128984101,0.871139432675701,0.194385158888129,1.40010672054792,0.98647939279553,"[5984] fructose 2 [17.288]","[5984] fructose 2 [17.288]",57487
134,0.144051844858386,0.0917565151432257,0.28565724667161,0.496427922267091,-0.120431799077729,-0.172727128792885,0.408535488794501,0.356240159079337,0.982951762310004,"[448388] D-allose 1 [17.278]","[448388] D-allose 1 [17.278]",579362
136,0.369257030706557,0.28509043778493,0.00622455687769713,0.0346365758295765,0.104773386770442,0.0206067938488189,0.633740674642671,0.549574081721041,0.977806340582901,"[448388] D-allose 1 [17.278]","[448388] D-allose 1 [17.278]",579362
137,0.244854508823664,0.0057540412925701,0.069590092313289,0.965979225161562,-0.0196291351124511,-0.258729602643541,0.509338152759778,0.270237685228681,0.987945405253739,"[6057] L-tyrosine 2 [17.856]","[6057] L-tyrosine 2 [17.856]",60184
142,-0.334934021597053,-0.302815624416648,0.0130776769373367,0.0248425751417646,-0.599417665533167,-0.567299268352759,-0.070450377660938,-0.0383319804805369,0.941549369125199,"[71] gluconic acid 1 [17.693]","[71] gluconic acid 1 [17.693]",526954
143,-0.364920978764732,0.181169420963985,0.0068588844755894,0.179353644582359,-0.629404622700847,-0.0833142229721261,-0.100437334828617,0.445653064900096,0.973143974018465,"[439451] galactinol 2 [26.479]","[439451] galactinol 2 [26.479]",3687647
145,-0.0156763256742153,-0.0530758079719909,0.907493903547905,0.694010316255119,-0.28015996961033,-0.317559451908102,0.248807318261899,0.21140783596412,0.927571463990473,"[439665] threose 1 [12.251]","[439665] threose 1 [12.251]",95432
147,-0.181488973628514,-0.176308569343554,0.178587899510694,0.191304485960014,-0.445972617564629,-0.440792213279665,0.0829946703076007,0.0881750745925575,0.939029138380232,"[71] gluconic acid 1 [17.693]","[71] gluconic acid 1 [17.693]",526954
148,-0.0266527478038409,-0.0505191194522433,0.843387661611218,0.708056292984983,-0.291136391739955,-0.315002763388354,0.237830896132274,0.213964524483868,0.99443707636016,"[985] palmitic acid [18.846]","[985] palmitic acid [18.846]",64519820
151,-0.215955648081016,-0.132057057030725,0.109490963264392,0.327676358938757,-0.480439292017131,-0.396540700966837,0.0485279958550989,0.132426586905386,0.90209423725638,"[439665] threose 1 [12.251]","[439665] threose 1 [12.251]",95432
152,0.0478975035493104,0.124315873310898,0.722562843961512,0.356823748936363,-0.216586140386804,-0.140167770625214,0.312381147485425,0.388799517247009,0.878040893737115,"[439665] threose 1 [12.251]","[439665] threose 1 [12.251]",95432
153,-0.3603019746931,-0.297171386176568,0.00759797914091724,0.0276620328571328,-0.624785618629214,-0.561655030112679,-0.0958183307569849,-0.0326877422404566,0.876890376505199,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
154,0.0158980088750701,0.101255411216282,0.906191754118411,0.45293930156877,-0.248585635061045,-0.163228232719829,0.280381652811185,0.365739055152394,0.864850757241655,"[24154] galactosamine 2 [17.386]","[24154] galactosamine 2 [17.386]",1772038
155,-1.42560902180349,-2.38835205527186,9.78427435721647e-26,2.25515700365255e-67,-1.69009266573961,-2.65283569920797,-1.16112537786738,-2.12386841133575,0.932339327700146,"[892] allo-inositol  [17.245]","[892] allo-inositol  [17.245]",87898
156,-0.151916740192769,-0.1344705750094,0.260173609735675,0.318914266763558,-0.416400384128883,-0.398954218945511,0.112566903743346,0.130013068926711,0.813684417430179,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
157,-0.0916476098238033,-0.0196450479238081,0.49693911612483,0.884222882901514,-0.356131253759918,-0.284128691859919,0.172836034112311,0.244838596012303,0.806128303540808,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
158,-0.105670090794744,-0.080276079361522,0.433484115748606,0.551823693212774,-0.370153734730859,-0.344759723297633,0.158813553141371,0.184207564574589,0.88648625532128,"[16218892] N-acetyl-D-glucosamine 2 [19.29]","[16218892] N-acetyl-D-glucosamine 2 [19.29]",7512176
159,-0.125804050958554,-0.0508605068991416,0.351097096041724,0.706174889119849,-0.390287694894668,-0.315344150835253,0.138679592977561,0.21362313703697,0.874392564331093,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
160,-0.0534710721285409,0.0458155077031055,0.691848016052273,0.734155251694772,-0.317954716064656,-0.218668136233006,0.211012571807574,0.310299151639217,0.859821504638638,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
161,-0.134467449156698,0.0156294038113205,0.318925514770454,0.907769550841523,-0.398951093092813,-0.248854240124791,0.130016194779417,0.280113047747432,0.85564641909811,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
162,-0.145098074687688,-0.0802743600084557,0.282173194257704,0.551832211554266,-0.409581718623803,-0.344758003944567,0.119385569248427,0.184209283927655,0.887050016868794,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
163,-0.365368006473606,-0.23711708298091,0.00679090210442519,0.0788746209228305,-0.629851650409721,-0.501600726917021,-0.100884362537492,0.0273665609552015,0.884936969223218,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
164,-0.140734759348311,0.0405999078056026,0.296895161779011,0.763457430891731,-0.405218403284426,-0.223883736130509,0.123748884587803,0.305083551741714,0.891149873780647,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
165,0.0935157532417718,0.0719883264173933,0.488209194363252,0.593617700660215,-0.170967890694343,-0.192495317518718,0.357999397177886,0.336471970353504,0.794847889598698,"[92904] 3-indolelactic acid 2 [20.077]","[92904] 3-indolelactic acid 2 [20.077]",1821529
166,-0.608847106289008,-0.473836237502948,6.58064161766341e-06,0.000449200951214874,-0.873330750225123,-0.738319881439059,-0.344363462352894,-0.209352593566837,0.903869208827339,"[835] dehydroascorbic acid  5 [17.878]","[835] dehydroascorbic acid  5 [17.878]",490835
167,-0.219272703507851,-0.102535614838327,0.104149813365243,0.447247320478795,-0.483756347443966,-0.367019258774438,0.0452109404282638,0.161948029097784,0.88930940361049,"[111064] ribonic acid-gamma-lactone 1 [15.052]","[111064] ribonic acid-gamma-lactone 1 [15.052]",5336083
168,-0.142154685251224,0.0058763624678451,0.292048905095888,0.965256453798988,-0.406638329187339,-0.258607281468266,0.12232895868489,0.270360006403956,0.896028838867718,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
169,-0.129300857122572,0.0205698551819412,0.337871867993906,0.878813751551679,-0.393784501058687,-0.24391378875417,0.135182786813542,0.285053499118052,0.875651361815789,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
170,-0.0482211533140929,0.0483611700468292,0.720766414625672,0.719989723668663,-0.312704797250208,-0.216122473889282,0.216262490622022,0.31284481398294,0.897061075097109,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
173,-0.429168421082751,-0.357027806924217,0.00147779652481323,0.00816434380702897,-0.693652065018866,-0.621511450860328,-0.164684777146637,-0.0925441629881063,0.929980240472674,"[5460005] 2-deoxy-D-ribose 2 [13.84]","[5460005] 2-deoxy-D-ribose 2 [13.84]",533675
175,-0.473008831137404,-0.440571610117906,0.000459646029906115,0.00110101303783376,-0.737492475073518,-0.705055254054017,-0.208525187201289,-0.176087966181795,0.924480673718818,"[5460005] 2-deoxy-D-ribose 2 [13.84]","[5460005] 2-deoxy-D-ribose 2 [13.84]",533675
176,-0.478185595692455,-0.495565939492491,0.000397845034385332,0.000242551682742838,-0.74266923962857,-0.760049583428602,-0.213701951756341,-0.23108229555638,0.934503159412568,"[5460005] 2-deoxy-D-ribose 2 [13.84]","[5460005] 2-deoxy-D-ribose 2 [13.84]",533675
178,-0.259768780360265,-0.318536407478516,0.054224087436719,0.0182628387274599,-0.52425242429638,-0.583020051414627,0.00471486357584924,-0.054052763542405,0.902257831796104,"[111064] ribonic acid-gamma-lactone 1 [15.052]","[111064] ribonic acid-gamma-lactone 1 [15.052]",5336083
179,-0.25376679356163,-0.0213638794974753,0.0600283275974744,0.874174061339631,-0.518250437497745,-0.285847523433586,0.0107168503744844,0.243119764438636,0.881463649039771,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
180,-0.167389545032914,0.373948727078811,0.214738862924607,0.00559815124353738,-0.431873188969028,0.1094650831427,0.0970940989032007,0.638432371014922,0.905992959256243,"[111064] ribonic acid-gamma-lactone 1 [15.052]","[111064] ribonic acid-gamma-lactone 1 [15.052]",5336083
181,-0.322437497725654,-0.120465073291038,0.0168883694517892,0.371913339069801,-0.586921141661768,-0.384948717227149,-0.0579538537895392,0.144018570645073,0.930521470079833,"[111064] ribonic acid-gamma-lactone 1 [15.052]","[111064] ribonic acid-gamma-lactone 1 [15.052]",5336083
182,-0.0998939097260323,0.0523299812471695,0.459037393722517,0.6980971580749,-0.364377553662147,-0.212153662688942,0.164589734210082,0.316813625183281,0.862049579156049,"[94220] lactamide 2 [8.394]","[94220] lactamide 2 [8.394]",2043438
183,-0.156055433780714,0.0419064477691335,0.24741511511582,0.756083289828673,-0.420539077716829,-0.222577196166978,0.108428210155401,0.306390091705245,0.869864792693838,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
184,-0.217975024779359,-0.185289799246382,0.106214151302762,0.169665786395599,-0.482458668715473,-0.449773443182494,0.0465086191567562,0.0791938446897287,0.890800524265829,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
185,-0.22052491645562,-0.143175809761734,0.102188156027748,0.288596818753132,-0.485008560391735,-0.407659453697845,0.0439587274804943,0.121307834174377,0.8844022964004,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
186,-0.227005277379315,-0.112101643019313,0.0925019077024714,0.406023983716048,-0.491488921315429,-0.376585286955424,0.0374783665567996,0.152382000916798,0.900846057911731,"[111064] ribonic acid-gamma-lactone 1 [15.052]","[111064] ribonic acid-gamma-lactone 1 [15.052]",5336083
187,-0.119203266751118,-0.721525799925284,0.376942674964031,9.40217794320401e-08,-0.383686910687233,-0.986009443861395,0.145280377184996,-0.457042155989173,0.933612733871611,"[8299] acetol 3 [15.377]","[8299] acetol 3 [15.377]",116096
188,-0.373464037126864,-0.0878401114936083,0.00566012012851423,0.51498626691004,-0.637947681062978,-0.352323755429719,-0.108980393190749,0.176643532442503,0.888876301174207,"[159793] 2-keto-L-gulonic acid 1 [17.433]","[159793] 2-keto-L-gulonic acid 1 [17.433]",342385528
189,-0.135605147417246,0.0798756305360172,0.314848804866685,0.553809415162313,-0.400088791353361,-0.184608013400094,0.128878496518868,0.344359274472128,0.885393716134783,"[119054] conduritol epoxide 1 [17.751]","[119054] conduritol epoxide 1 [17.751]",6090955
190,-0.29707360018107,0.156293366819446,0.0277132183727113,0.246695189876553,-0.561557244117184,-0.108190277116665,-0.0325899562449552,0.420777010755557,0.867606159754466,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
191,-0.16635663570108,0.0309462273848686,0.21758108897303,0.8185680437034,-0.430840279637194,-0.233537416551243,0.0981270082350349,0.29542987132098,0.871706865582201,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
192,0.0634900154992469,0.0201448153613847,0.637918792495633,0.881299091978,-0.200993628436868,-0.244338828574726,0.327973659435361,0.284628459297496,0.840451435663574,"[107885] (+/-)-11-nor-9-carboxy-delta-9-THC Standard [24.764]","[107885] (+/-)-11-nor-9-carboxy-delta-9-THC Standard [24.764]",64280144
193,-0.307292562553902,-0.0522276989335184,0.022786676377645,0.698658312295719,-0.571776206490017,-0.316711342869629,-0.0428089186177878,0.212255945002593,0.893766975452023,"[111064] ribonic acid-gamma-lactone 1 [15.052]","[111064] ribonic acid-gamma-lactone 1 [15.052]",5336083
194,-0.180771610272335,-0.0678523876073169,0.180310328740621,0.615002911268541,-0.44525525420845,-0.332336031543428,0.0837120336637797,0.196631256328794,0.888399355591488,"[439268] deoxyglucose 1 [16.321]","[439268] deoxyglucose 1 [16.321]",154176
195,-0.488124532311646,0.0475377952423051,0.000300360605121801,0.724561213860447,-0.75260817624776,-0.216945848693806,-0.223640888375531,0.312021439178416,0.918713080790314,"[111064] ribonic acid-gamma-lactone 1 [15.052]","[111064] ribonic acid-gamma-lactone 1 [15.052]",5336083
196,-0.203301383813318,-0.0067875806338458,0.131879309218133,0.959873186729826,-0.467785027749433,-0.271271224569957,0.0611822601227962,0.257696063302265,0.871136944554522,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
197,-0.26488147680846,0.0572028468065952,0.0496565638358211,0.671559157430114,-0.529365120744575,-0.207280797129516,-0.000397832872345531,0.321686490742706,0.891462133746656,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
198,-0.531460979828408,-0.224516319436975,8.30981657020928e-05,0.0961311173234742,-0.795944623764523,-0.488999963373086,-0.266977335892294,0.0399673244991357,0.910326417214699,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
199,-0.275911977185969,1.06957032490327,0.0408936392676599,2.91396775352802e-15,-0.540395621122083,0.805086680967154,-0.0114283332498544,1.33405396883938,0.976749408548771,"[6255] maltose 1 [24.702]","[6255] maltose 1 [24.702]",69794
200,-0.295472072039558,0.0270322942151114,0.0285632296368462,0.841186927238545,-0.559955715975673,-0.237451349721,-0.0309884281034435,0.291515938151222,0.913163166902687,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
201,-0.2440051245467,-0.124751472807053,0.0705632923958031,0.355141457414422,-0.508488768482814,-0.389235116743164,0.0204785193894151,0.139732171129058,0.902550415493238,"[73563] D-glucosaminic acid 1 [18.387]","[73563] D-glucosaminic acid 1 [18.387]",3646682
202,-0.246680501629746,-0.0404714184163531,0.0675352274142523,0.764183801014904,-0.511164145565861,-0.304955062352464,0.0178031423063683,0.224012225519758,0.907937936613806,"[71] gluconic acid 1 [17.693]","[71] gluconic acid 1 [17.693]",526954
203,0.107065607206773,0.0640309014721485,0.427436228605542,0.635058005706607,-0.157418036729341,-0.200452742463962,0.371549251142888,0.328514545408259,0.980771859956364,"[192826] maltotriose 1 [29.274]","[192826] maltotriose 1 [29.274]",1109280
204,0.10419613874455,0.072171092281284,0.439925361600147,0.59268059772223,-0.160287505191564,-0.192312551654827,0.368679782680665,0.336654736217395,0.997075380024605,"[84571] lactose 1 [24.386]","[84571] lactose 1 [24.386]",63423
205,0.0251833081525483,0.0288869809058353,0.851919345437795,0.830451002958847,-0.239300335783566,-0.235596663030276,0.289666952088663,0.293370624841946,0.990151587044229,"[24699] 1-stearoyl-rac-glycerol [24.913]","[24699] 1-stearoyl-rac-glycerol [24.913]",123944
206,0.165667146748507,0.20464010673701,0.21949333511594,0.129354864421213,-0.098816497187608,-0.0598435371991012,0.430150790684621,0.469123750673121,0.957714772860259,"[206] D (+) galactose 1 [17.409]","[206] D (+) galactose 1 [17.409]",59234
208,-0.0344818566692348,-0.162968690108214,0.798263927377559,0.227093297913374,-0.298965500605349,-0.427452334044325,0.23000178726688,0.101514953827897,0.849265905152545,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
209,-0.0237265176812982,-0.127151390376511,0.860394737668572,0.345962957332647,-0.288210161617413,-0.391635034312622,0.240757126254816,0.1373322535596,0.826748721057143,"[51] alpha ketoglutaric acid [13.859]","[51] alpha ketoglutaric acid [13.859]",328507
210,-0.195983550791587,-0.110454661407763,0.146358943158235,0.412955105908168,-0.460467194727702,-0.374938305343873,0.0685000931445275,0.154028982528348,0.850227977902848,"[11333] lactulose 1 [23.867]","[11333] lactulose 1 [23.867]",4618182
211,-0.653743345784126,-0.401407773246609,1.31065917349228e-06,0.00294298461227261,-0.91822698972024,-0.66589141718272,-0.389259701848011,-0.136924129310498,0.660514748852518,"[6161490] trans-13-octadecenoic acid [20.608]","[6161490] trans-13-octadecenoic acid [20.608]",693710
212,-0.265083780612995,-0.173269053482557,0.0494826820805529,0.199069456093815,-0.52956742454911,-0.437752697418668,-0.000600136676880306,0.0912145904535543,0.802134743500116,"[5460005] 2-deoxy-D-ribose 2 [13.84]","[5460005] 2-deoxy-D-ribose 2 [13.84]",533675
213,-0.2914167047747,-0.280138788805513,0.0308167143613293,0.0379022064564235,-0.555900348710814,-0.544622432741624,-0.0269330608385851,-0.0156551448694021,0.752430513282713,"[385] pimelic acid [14.19]","[385] pimelic acid [14.19]",111160
214,-0.147119244511144,-0.142869847100299,0.275524424342732,0.289628278541752,-0.411602888447259,-0.40735349103641,0.11736439942497,0.121613796835812,0.71455997460034,"[385] pimelic acid [14.19]","[385] pimelic acid [14.19]",111160
215,-0.0670457194396158,-0.0168324422739587,0.619213065954962,0.900705780102072,-0.33152936337573,-0.28131608621007,0.197437924496499,0.247651201662152,0.67537847296314,"[68499] nicotinoylglycine [17.348]","[68499] nicotinoylglycine [17.348]",583084
216,-0.0277204174588101,-0.0285293110660871,0.837200138881099,0.832518991289802,-0.292204061394925,-0.293012955002198,0.236763226477304,0.235954332870024,0.673273105563136,"[68499] nicotinoylglycine [17.348]","[68499] nicotinoylglycine [17.348]",583084
217,-0.318309136776149,-0.201100797699184,0.0183458505679284,0.13611175440742,-0.582792780712264,-0.465584441635295,-0.0538254928400344,0.0633828462369272,0.674689049535806,"[68499] nicotinoylglycine [17.348]","[68499] nicotinoylglycine [17.348]",583084
218,-0.0737628807041026,-0.0615559178821319,0.584547803160262,0.648192345019842,-0.338246524640217,-0.326039561818243,0.190720763232012,0.202927726053979,0.680612094088685,"[68499] nicotinoylglycine [17.348]","[68499] nicotinoylglycine [17.348]",583084
219,-0.0268455187810681,-0.0313831597847094,0.842269758345632,0.816051963782247,-0.291329162717183,-0.29586680372082,0.237638125155047,0.233100484151402,0.685564875417599,"[68499] nicotinoylglycine [17.348]","[68499] nicotinoylglycine [17.348]",583084
222,-0.343230430038501,-0.148852141710613,0.0109884912929084,0.269909752423609,-0.607714073974616,-0.413335785646724,-0.0787467861023867,0.115631502225498,0.843377518069778,"[304] cholesterol [27.555]","[304] cholesterol [27.555]",57885
224,-0.0379371285669169,-0.53823463905832,0.778552197685913,6.73854012435633e-05,-0.302420772503031,-0.802718282994431,0.226546515369198,-0.27375099512221,0.781815157828662,"[325] 4-isopropylbenzyl alcohol [11.659]","[325] 4-isopropylbenzyl alcohol [11.659]",536607
